id,name,host_id,host_name_primary,host_name_secondary,neighbourhood,location_id,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,quality_minimum_nights_long,quality_availability_365,quality_price_outlier,quality_last_review_ismissing,quality_reviews_per_month_ismissing,quality_num_missing
18708881,Glass Haus Studio + King Bed,33127842,Kari,,Near North Side,3171,41.89651823,-87.63249313,Entire home/apt,121.0,30,2,2018-10-31,0.12,10,365,False,False,False,False,False,0
18708974,Arkadia Tower Furnished Studio Gym Pool Spa 30,9400379,Chicago Property Concierge,,Near West Side,6752,41.87981136,-87.64618826,Entire home/apt,140.0,31,2,2018-09-29,0.28,17,365,False,False,False,False,False,0
18717982,Historical Lincoln Park Home,45767230,Rachel,,Lincoln Park,4821,41.9312122,-87.65430573,Entire home/apt,650.0,2,4,2017-12-28,0.24,1,364,False,False,False,False,False,0
18718810,"Superb City Living, Your Home Away From Home",8860477,Johnny,Sara,Loop,4085,41.88500328,-87.62517821,Entire home/apt,73.0,1,36,2017-09-26,1.99,1,0,False,True,False,False,False,0
18722151,Single House 3Bed/ 1Bath/ 1Parking Close To Downtown,129809208,Junni,,West Ridge,23,41.99276574,-87.67768235,Entire home/apt,168.0,2,76,2018-10-29,4.2,1,356,False,False,False,False,False,0
18728731,Cozy Bed 15 Mins To Ohare|Downtwn Rx420 Friendly,58244317,John,,Irving Park,1136,41.96046089,-87.71814956,Shared room,19.0,1,39,2018-11-12,2.21,7,16,False,False,False,False,False,0
18733322,Gold Coast/ Oldtown,80650905,Dale,,Near North Side,4409,41.90551974,-87.63208502,Shared room,40.0,1,37,2018-10-08,2.41,2,15,False,False,False,False,False,0
18735316,Private Large Bedroom In 5Bed/ 3Ba Penthouse,66275798,Carol,,Hyde Park,5436,41.80075825,-87.59990549,Private room,60.0,2,27,2018-10-30,1.53,3,270,False,False,False,False,False,0
18735326,Experience Chicago Right From Your Window,32835578,Luis Daniel,,Humboldt Park,5690,41.90989678,-87.73226719,Entire home/apt,95.0,4,26,2018-11-08,1.55,1,314,False,False,False,False,False,0
18736077,3000+ Sf Luxury 4+ Bed/ 3 Bath Wrigley & Boystown,130326617,Brandon,,Lake View,1412,41.94339591,-87.65049759,Entire home/apt,600.0,2,25,2018-10-27,1.42,1,283,False,False,False,False,False,0
18743864,Open Layout 1.5Br/ 1Ba Lakeview Belmont,130391141,Gloria,,Lake View,2109,41.93962837,-87.65158005,Entire home/apt,91.0,2,12,2018-09-16,0.67,1,2,False,False,False,False,False,0
18746761,4 Bedroom House W/ Yard In Top Neighborhood,14135964,Mark,,West Town,4793,41.89572835,-87.68875957,Entire home/apt,175.0,3,4,2018-08-06,0.24,2,0,False,True,False,False,False,0
18747334,Arkadia West Loop Furnished 1 Bed Pool Gym 21,9400379,Chicago Property Concierge,,Near West Side,174,41.87954258,-87.64775521,Entire home/apt,140.0,31,1,2018-05-11,0.16,17,259,False,False,False,False,False,0
18748744,P'S Parlor,8401750,Priscilla,,Portage Park,5085,41.94574044,-87.74437811,Private room,50.0,1,18,2018-10-07,0.99,1,365,False,False,False,False,False,0
18749174,Bright & Spacious Condo,12605427,Beth,John,Woodlawn,2163,41.78087552,-87.59383384,Private room,52.0,2,36,2018-11-11,2.46,1,129,False,False,False,False,False,0
18749505,1 Bedroom / Entire Home In Beautiful Humboldt Park,27538050,Jeff,,Humboldt Park,3562,41.90417919,-87.71004405,Entire home/apt,60.0,2,6,2018-10-21,0.46,2,0,False,True,False,False,False,0
18755550,"Clean And Spacious, Awesome Lakeview Location",56104711,Amy,,Lake View,2891,41.93376088,-87.6599323,Entire home/apt,132.0,2,26,2018-11-09,1.67,1,193,False,False,False,False,False,0
18756120,Lincoln Park/ Depaul 3Br Apartment,8179314,Max,,Lincoln Park,1754,41.91863872,-87.65458148,Entire home/apt,350.0,1,66,2018-11-11,4.11,1,127,False,False,False,False,False,0
18756500,Division Street Location 2 Bd/ 1 Ba 1 Kitty,11693881,Lisa,,West Town,33,41.90190882,-87.67405285,Entire home/apt,100.0,2,0,,0.0,1,84,False,False,False,True,True,2
18767905,Private Cozy 1 Bedroom Condo In Scenic Buena Park,32933906,Colin,,Uptown,1611,41.9604355,-87.65258821,Entire home/apt,86.0,1,0,,0.0,1,0,False,True,False,True,True,2
18785874,Beautiful Treehouse Apartment In Andersonville,53374863,Chelsea,,Edgewater,1030,41.9802694,-87.67287088,Private room,65.0,1,45,2018-10-14,2.49,1,61,False,False,False,False,False,0
18786342,City'Sbestneighborhood|Cafe'S|Nightlife|Walkable,130748343,Nilsa,,West Town,1274,41.90103632,-87.67179654,Entire home/apt,89.0,2,75,2018-10-28,4.25,2,159,False,False,False,False,False,0
18794394,Large Room In Artist Loft,8292605,Preston,,Near West Side,1840,41.87954868,-87.65116388,Private room,90.0,2,118,2018-11-11,6.59,2,259,False,False,False,False,False,0
18806489,Sunny Side Of Lincoln Sq. 1 Bedroom In Shared Home,130923904,Carol,,Lincoln Square,2265,41.96283258,-87.68564157,Private room,55.0,1,44,2018-11-04,2.55,1,56,False,False,False,False,False,0
18820748,One Of A Kind Duplex In West Town,18020586,Jon,,West Town,4969,41.89043128,-87.66083369,Entire home/apt,350.0,2,10,2018-10-28,0.64,2,175,False,False,False,False,False,0
18822176,Charming Cozy Master Bedroom For Travel Lover,76133827,Anny,,West Town,4207,41.89558502,-87.66450814,Private room,78.0,1,53,2018-10-09,3.06,7,342,False,False,False,False,False,0
18824563,Sunny Rehabbed Single Family Home,4058283,Maura,,Logan Square,5623,41.9213966,-87.71561414,Entire home/apt,97.0,3,0,,0.0,2,11,False,False,False,True,True,2
18825327,Sunny And Peaceful,68463720,Michael,,Rogers Park,6560,42.01418693,-87.66886452,Private room,60.0,3,9,2018-09-15,1.51,1,71,False,False,False,False,False,0
18826448,Stay In A Historic Mansion In Lincoln Park,20521416,Nick,,Lincoln Park,3269,41.92647291,-87.64501874,Private room,58.0,5,3,2018-10-10,1.91,4,86,False,False,False,False,False,0
18826549,Fulton Market Guest Room,22411493,Tim,,Near West Side,7451,41.88483761,-87.65947784,Private room,150.0,1,0,,0.0,1,0,False,True,False,True,True,2
18826618,"2 Br In Hip Logan Square Cute Baby And Dog, Too",4058283,Maura,,Logan Square,308,41.9201655,-87.71546208,Private room,70.0,3,45,2018-11-05,2.6,2,169,False,False,False,False,False,0
18835217,O'Hare Connect,126136948,Mark,,Jefferson Park,3305,41.97428272,-87.78549348,Private room,75.0,1,24,2018-01-02,1.36,2,18,False,False,False,False,False,0
18836510,Private Bd 15Min Dwntn Walk To L Pilsen,5720152,Pam,,Lower West Side,3524,41.8560162,-87.68302803,Private room,60.0,1,14,2018-07-21,0.84,2,0,False,True,False,False,False,0
18836903,Grand Garden Getaway With Chic Cottage Atmosphere,131184554,Nicholas,Jesse,Edgewater,5182,41.9846226,-87.66687718,Entire home/apt,225.0,2,55,2018-11-11,3.13,1,166,False,False,False,False,False,0
18837035,2Bed/ 2Bath In Chicago Loop,131159031,Samantha,,Loop,1762,41.88496208,-87.62707587,Entire home/apt,190.0,1,1,2017-05-27,0.06,1,0,False,True,False,False,False,0
18837452,Pilsen Purple Palace 3 Min. Walk From Pink Line,39726114,Rebecca,,Lower West Side,654,41.85233124,-87.67799387,Private room,49.0,2,0,,0.0,1,0,False,True,False,True,True,2
18837527,Luxury By The Lake,131190502,Liz,,Rogers Park,6723,42.00803603,-87.66332895,Entire home/apt,175.0,3,22,2018-10-27,1.25,1,71,False,False,False,False,False,0
18843399,"Spacious, Sunny Unit Near Wrigley",131244975,Amber,,Uptown,6995,41.96090763,-87.65621093,Private room,60.0,1,39,2018-08-19,2.21,1,0,False,True,False,False,False,0
18844247,My Cozy Affordable Friendly Garden Unit.,36492097,Devan,,Grand Boulevard,6563,41.81131442,-87.60900274,Private room,75.0,1,14,2018-10-07,0.84,1,363,False,False,False,False,False,0
18853537,"City Haven, Tree Lined, 2 Floors, Superhost",25768007,Bruce,,Lake View,3751,41.94164485,-87.66194355,Entire home/apt,190.0,1,44,2018-10-09,2.49,1,254,False,False,False,False,False,0
18854028,Charming 2Br On Quiet Street Close To The Action,131335007,Matthew,,Lake View,2401,41.93575784,-87.65747064,Entire home/apt,379.0,2,50,2018-11-04,2.92,1,174,False,False,False,False,False,0
18854828,Modern Spacious Historic Bungalow,85546393,Bresshenda,,Greater Grand Crossing,522,41.75631761,-87.62878469,Entire home/apt,150.0,3,3,2017-07-06,0.17,1,265,False,False,False,False,False,0
18855356,3Br Townhouse Near Wrigley And Restaurants,1752741,Molly,,Lake View,3984,41.9499974,-87.66514593,Entire home/apt,350.0,1,8,2018-08-12,0.48,1,38,False,False,False,False,False,0
18855639,Private Room/ Bath In Modern Home With Rooftop Deck,96093069,Sujata,,West Town,4955,41.89284574,-87.66142581,Private room,115.0,1,36,2018-10-28,2.07,2,168,False,False,False,False,False,0
18856449,Chicago Studio In Jefferson Park O'Hare Rosemont,131366873,Jozef,Robert,Jefferson Park,5510,41.97040234,-87.76516821,Entire home/apt,69.0,1,35,2018-11-11,2.21,3,83,False,False,False,False,False,0
18857266,1890'S Brown Stone With All The Updates,119305501,Brian,,Grand Boulevard,2720,41.81176431,-87.60867978,Entire home/apt,110.0,2,26,2018-10-09,1.55,1,359,False,False,False,False,False,0
18857706,West Ridge Bungalow Room 1,61661450,Joe,Sandy,West Ridge,6517,42.00243025,-87.6986127,Private room,50.0,2,34,2018-09-16,1.93,2,16,False,False,False,False,False,0
18857798,"Cozy, Newly Remodeled Apartment In Wicker Park",131382889,Adam,,West Town,6787,41.89981294,-87.67233484,Shared room,52.0,1,24,2018-10-08,1.35,2,62,False,False,False,False,False,0
18858369,West Ridge Bungalow Room 2,61661450,Joe,Sandy,West Ridge,7293,42.00243264,-87.6989556,Private room,50.0,2,32,2018-10-07,1.81,2,16,False,False,False,False,False,0
18864337,"Bright, Spacious Apartment Close To Transit & Ord",129487477,Tyler,,Portage Park,1370,41.95825609,-87.75784222,Entire home/apt,112.0,1,5,2018-06-11,0.3,2,0,False,True,False,False,False,0
18869603,Charming 1 Bed Bucktown,26520689,Michael,,Logan Square,3499,41.91964524,-87.68380293,Entire home/apt,175.0,2,16,2018-10-08,0.91,1,25,False,False,False,False,False,0
18871593,Cozy Peach Room,104526288,Myrtle,,North Park,2086,41.99231613,-87.71478184,Private room,28.0,1,23,2018-09-30,1.3,2,93,False,False,False,False,False,0
18872779,"Great Location, Gold Coast. One Bedroom",14241347,Dino,,Near North Side,1448,41.9017444,-87.63208324,Entire home/apt,132.0,1,82,2018-11-11,7.78,5,315,False,False,False,False,False,0
18875441,This Old House Hyde Park Near U Chicago #3,100179,Kenneth,,Woodlawn,4829,41.78429523,-87.61216923,Private room,46.0,2,25,2018-10-01,1.42,4,88,False,False,False,False,False,0
18875703,"Sunny, Vintage Oasis In Trendy Logan Square",33399135,Kelin,,Logan Square,3368,41.91697821,-87.7061577,Private room,75.0,2,20,2018-08-27,1.15,1,24,False,False,False,False,False,0
18876938,Designer Loft In The Heart Of River West,19578992,Laura,,West Town,6988,41.89555099,-87.65376429,Entire home/apt,650.0,1,29,2018-09-30,1.64,1,354,False,False,False,False,False,0
18878675,Your Home Away From Home,129233830,Gianluca,,Forest Glen,4672,42.00272627,-87.76567935,Entire home/apt,500.0,5,0,,0.0,1,365,False,False,False,True,True,2
18878959,726 S May,131557132,Sam,,Near West Side,3070,41.87253014,-87.65487684,Private room,48.0,1,4,2017-06-20,0.23,1,0,False,True,False,False,False,0
18888006,"Modern, Urban 1Br In Heart Of Humboldt Park",13609833,Jon,,West Town,2573,41.90280074,-87.69260674,Private room,60.0,2,40,2018-10-22,2.26,1,164,False,False,False,False,False,0
18893157,Exposed Brick Loft In The Heart Of Old Town,67788755,Kris,,Near North Side,5788,41.90761871,-87.6346519,Entire home/apt,145.0,2,3,2017-07-02,0.17,1,0,False,True,False,False,False,0
18895130,Luxurious 46Th Floor River North Chicago Studio,50280913,Kyle,,Near North Side,3525,41.89272247,-87.62680365,Entire home/apt,200.0,2,27,2018-11-11,1.61,1,9,False,False,False,False,False,0
18900360,Wrigleyville Getaway,131717124,Emormen,,Lake View,6395,41.94814783,-87.65974869,Entire home/apt,295.0,1,45,2018-10-21,2.93,2,80,False,False,False,False,False,0
18912348,French Moroccan Escape In River North,4654979,Osmaan,,Near North Side,6648,41.89107153,-87.62907105,Entire home/apt,139.0,1,3,2017-10-18,0.18,1,0,False,True,False,False,False,0
18913057,Guest Private Room,6028493,Estelle,,Auburn Gresham,5581,41.75464028,-87.66441229,Private room,32.0,1,38,2018-10-27,2.16,1,180,False,False,False,False,False,0
18917544,Little Italy Condo Free Parking,94423444,Nicholas,,Near West Side,4150,41.86915265,-87.65680942,Private room,200.0,1,0,,0.0,1,0,False,True,False,True,True,2
18918084,Chicago Urban Victorian Penthouse Near Vic Theatre,11645672,Kelly,,Lake View,6535,41.93937813,-87.65541947,Entire home/apt,120.0,1,82,2018-10-21,4.74,1,158,False,False,False,False,False,0
18919800,Creative Room In The Sky,5732624,Mike,,Lower West Side,3453,41.85692935,-87.6700104,Private room,31.0,1,137,2018-10-31,7.68,2,76,False,False,False,False,False,0
18926657,Logan Square Outpost,20037961,Erica,,Logan Square,3526,41.92519153,-87.71162138,Entire home/apt,100.0,2,48,2018-11-04,3.56,1,60,False,False,False,False,False,0
18928220,Urban Retreat @ Fulton House,56917234,Lara,,East Garfield Park,2340,41.88549751,-87.70655708,Entire home/apt,189.0,2,51,2018-11-04,2.93,8,356,False,False,False,False,False,0
18930157,"Wrigley Field, Boystown, And The L Are Steps Away",31995379,Matt,,Lake View,4837,41.94487823,-87.65150335,Entire home/apt,125.0,1,13,2017-10-13,0.77,1,0,False,True,False,False,False,0
18932606,"Boutique And Comfy 1 Bedroom, East Village",15783440,Christine,,West Town,2006,41.90016331,-87.67551973,Entire home/apt,135.0,3,33,2018-11-11,1.9,1,353,False,False,False,False,False,0
18933344,Ravenswood Private Room,6808293,Jon,,Uptown,4016,41.97058993,-87.67297258,Private room,75.0,2,0,,0.0,2,0,False,True,False,True,True,2
18933896,Private Bedroom Unique Artist Loft In West Loop,8292605,Preston,,Near West Side,1740,41.88497815,-87.65286136,Private room,100.0,2,118,2018-11-12,6.68,2,137,False,False,False,False,False,0
18941958,Spacious Apartment In Budlong Woods/ Lincoln Square,122342855,April,,Lincoln Square,1223,41.98033833,-87.69015617,Entire home/apt,99.0,3,26,2018-09-23,1.55,1,9,False,False,False,False,False,0
18945318,New Room By Chinatown Square [15],132063967,Chun,,Armour Square,6920,41.85327586,-87.6333044,Private room,50.0,1,25,2018-09-30,1.42,17,229,False,False,False,False,False,0
18945340,Home Away From Home,53369303,Blessing,,North Lawndale,5188,41.86898725,-87.69898719,Private room,41.0,2,42,2018-10-17,2.41,2,200,False,False,False,False,False,0
18945821,Private Entry Loft Room With Beautiful Courtyard,56375257,Vincent,,West Town,2851,41.90945371,-87.68564037,Private room,85.0,1,31,2018-08-19,1.77,1,55,False,False,False,False,False,0
18946390,New Room By Chinatown Square [13],132063967,Chun,,Armour Square,767,41.85148757,-87.632971,Private room,50.0,1,21,2018-10-21,1.19,17,229,False,False,False,False,False,0
18949467,Spacious 2 Story Wrigleyville Coach House,16971357,Amy,,Lake View,115,41.94456144,-87.65419518,Entire home/apt,450.0,1,3,2017-08-27,0.19,1,0,False,True,False,False,False,0
18963114,Weekend Getaway To Wrigley/ Boystown And Downtown,39878504,Katie,,Lake View,1626,41.94877375,-87.65147359,Entire home/apt,105.0,3,22,2018-09-16,1.29,1,171,False,False,False,False,False,0
18971737,"Three Bedroom, One Bath In The Windy City",132325171,Tami,,West Town,6213,41.89556401,-87.65851354,Entire home/apt,148.0,2,34,2018-10-30,2.03,1,358,False,False,False,False,False,0
18971989,Chicago Luxe. Welcome Home.,132328114,Madelaina,,Near North Side,7255,41.88838025,-87.61765012,Entire home/apt,200.0,3,80,2018-11-05,4.52,1,122,False,False,False,False,False,0
18972920,Quaint + Quirky Renovated Attic Apartment,1673767,Carolina,,Logan Square,1922,41.9212894,-87.71103129,Entire home/apt,85.0,3,14,2018-10-04,0.8,1,0,False,True,False,False,False,0
18978187,"Chic, Modern Lincoln Square Apartment With Open Layout",9124299,Eric,,Lincoln Square,5771,41.97605712,-87.69087551,Entire home/apt,139.0,2,27,2018-11-11,5.29,1,310,False,False,False,False,False,0
18993193,South Shore Apt. 3 Bedrooms 2 Blocks From Lake,132485154,Judith,,South Shore,3071,41.76870783,-87.56880769,Entire home/apt,84.0,3,55,2018-11-04,3.17,1,151,False,False,False,False,False,0
18994664,Two Level Lakeview Designer Home,122687576,Rees,,Lake View,4928,41.94166118,-87.65552011,Entire home/apt,299.0,2,75,2018-11-05,4.25,3,350,False,False,False,False,False,0
19000293,Cozy Fresh Bedroom For Travel Lover,76133827,Anny,,West Town,6939,41.89632598,-87.66235259,Private room,65.0,1,31,2018-10-27,1.78,7,257,False,False,False,False,False,0
19008628,"Spacious Condo, Fully Equipped Kitchen, Near Cta",107657517,Mike,,Rogers Park,890,42.01298199,-87.67382456,Entire home/apt,50.0,2,3,2018-07-08,0.48,1,0,False,True,False,False,False,0
19017796,Edison Park Apartment,58269375,Heather,,Edison Park,2355,41.99707088,-87.80761822,Entire home/apt,83.0,2,8,2017-06-25,0.46,1,0,False,True,False,False,False,0
19018397,Walk To Wrigley; Ride To Downtown; Some $50 Nights,115920372,Joe,,Uptown,2293,41.96447611,-87.66957295,Entire home/apt,59.0,1,66,2018-11-05,4.13,2,75,False,False,False,False,False,0
19018717,Cozy Apartment In Quiet Residential Area,92534777,Ria,,Bridgeport,1382,41.8360161,-87.65559943,Entire home/apt,69.0,1,157,2018-11-12,8.87,3,161,False,False,False,False,False,0
19018922,The Midway Flat,132698758,Gloria,,Archer Heights,5400,41.80384519,-87.71764045,Entire home/apt,599.0,1,6,2018-10-28,0.37,1,364,False,False,False,False,False,0
19019065,Under The Sea,109249300,D'Angelo,,East Garfield Park,4727,41.88440126,-87.70780081,Private room,35.0,25,10,2018-10-26,0.57,3,43,False,False,False,False,False,0
19029704,"Good Area N Side. Cta, Cafe, Shopping, Parking 2Pl",2969694,Laura,Ken,Uptown,4045,41.97430864,-87.66652588,Private room,69.0,2,12,2018-10-15,0.72,1,180,False,False,False,False,False,0
19038415,"Private King Room With Tv, 15 Min From O'Hare",132851466,Joey,,Norwood Park,1479,41.99309829,-87.78361294,Private room,60.0,1,11,2018-06-16,0.63,4,269,False,False,False,False,False,0
19038878,Comfortable Room In The Heart Of Chicago,125412587,Luis,,Lower West Side,632,41.85455625,-87.67829132,Private room,46.0,3,30,2018-10-15,1.72,2,66,False,False,False,False,False,0
19044554,Living Room By The Lake,5103368,Makeda,,Rogers Park,5840,42.01579036,-87.66900824,Private room,29.0,1,28,2018-10-20,1.6,1,86,False,False,False,False,False,0
19047346,Charming Logan Square Room Lots Of Natural Light,26703446,Destiny,Armando,Logan Square,5807,41.9162666,-87.71549422,Private room,55.0,2,56,2018-11-04,3.26,1,96,False,False,False,False,False,0
19051403,Chicago Apartment 1 Block From Thalia Hall/ Dusek'S,5178969,Andrea,,Lower West Side,163,41.85639559,-87.65829804,Entire home/apt,70.0,2,17,2018-06-25,1.13,1,0,False,True,False,False,False,0
19052529,Private Folk Art Room,1599090,Evelyn,,Rogers Park,2741,42.02029443,-87.66803799,Private room,44.0,2,17,2018-10-14,1.11,4,179,False,False,False,False,False,0
19066757,Sunny 2 Bedroom Garage Wicker Park,21498503,Nick,,West Town,7499,41.90290757,-87.66692191,Entire home/apt,300.0,1,46,2018-01-21,2.64,1,0,False,True,False,False,False,0
19069348,Incredible 2Br In Wicker Park By Sonder,12243051,Sonder,,West Town,223,41.90599493,-87.67815909,Entire home/apt,116.0,2,10,2018-10-11,1.4,127,171,False,False,False,False,False,0
19073445,Zen Terrace Urban Oasis In The Heart Of Chicago,67075653,Jessica,,West Town,2275,41.89363918,-87.68023254,Entire home/apt,1250.0,4,8,2018-08-06,0.48,1,74,False,False,True,False,False,0
19073464,"Home Near Uofchicago, Greenline And Lake",59811442,Lenora,,Woodlawn,5131,41.78194225,-87.6077116,Entire home/apt,85.0,3,44,2018-10-30,2.72,2,134,False,False,False,False,False,0
